,fecha,demand,breed_id,product_id
910,2019-10-07,0,4,10
911,2019-10-14,0,4,10
912,2019-10-21,0,4,10
913,2019-10-28,0,4,10
915,2019-11-04,0,4,10
916,2019-11-11,0,4,10
917,2019-11-18,0,4,10
918,2019-11-25,0,4,10
920,2019-12-02,0,4,10
921,2019-12-09,0,4,10
922,2019-12-16,0,4,10
923,2019-12-23,0,4,10
924,2019-12-30,0,4,10
926,2020-01-06,0,4,10
927,2020-01-13,0,4,10
928,2020-01-20,0,4,10
929,2020-01-27,0,4,10
931,2020-02-03,0,4,10
932,2020-02-10,0,4,10
933,2020-02-17,0,4,10
934,2020-02-24,0,4,10
936,2020-03-02,0,4,10
937,2020-03-09,0,4,10
938,2020-03-16,0,4,10
939,2020-03-23,0,4,10
940,2020-03-30,0,4,10
942,2020-04-06,0,4,10
943,2020-04-13,0,4,10
944,2020-04-20,0,4,10
945,2020-04-27,0,4,10
947,2020-05-04,0,4,10
948,2020-05-11,0,4,10
949,2020-05-18,0,4,10
950,2020-05-25,0,4,10
952,2020-06-01,0,4,10
953,2020-06-08,0,4,10
954,2020-06-15,0,4,10
955,2020-06-22,0,4,10
956,2020-06-29,0,4,10
958,2020-07-06,0,4,10
959,2020-07-13,0,4,10
960,2020-07-20,0,4,10
961,2020-07-27,0,4,10
963,2020-08-03,0,4,10
964,2020-08-10,0,4,10
965,2020-08-17,0,4,10
966,2020-08-24,0,4,10
967,2020-08-31,0,4,10
969,2020-09-07,0,4,10
970,2020-09-14,0,4,10
971,2020-09-21,0,4,10
972,2020-09-28,0,4,10
974,2020-10-05,0,4,10
975,2020-10-12,0,4,10
976,2020-10-19,0,4,10
977,2020-10-26,0,4,10
979,2020-11-02,0,4,10
980,2020-11-09,0,4,10
981,2020-11-16,0,4,10
982,2020-11-23,0,4,10
983,2020-11-30,0,4,10
985,2020-12-07,0,4,10
986,2020-12-14,0,4,10
987,2020-12-21,0,4,10
988,2020-12-28,0,4,10
990,2021-01-04,0,4,10
991,2021-01-11,0,4,10
992,2021-01-18,0,4,10
993,2021-01-25,0,4,10
995,2021-02-01,0,4,10
996,2021-02-08,0,4,10
997,2021-02-15,0,4,10
998,2021-02-22,0,4,10
1000,2021-03-08,0,4,10
1001,2021-03-15,0,4,10
1002,2021-03-22,0,4,10
1003,2021-03-29,0,4,10
1005,2021-04-05,0,4,10
1006,2021-04-12,0,4,10
1007,2021-04-19,0,4,10
1008,2021-04-26,0,4,10
1010,2021-05-03,0,4,10
1011,2021-05-10,0,4,10
1012,2021-05-17,0,4,10
1013,2021-05-24,0,4,10
1014,2021-05-31,0,4,10
1016,2021-06-07,0,4,10
1017,2021-06-14,0,4,10
1018,2021-06-21,0,4,10
1019,2021-06-28,0,4,10
1021,2021-07-05,0,4,10
1022,2021-07-12,0,4,10
1023,2021-07-19,0,4,10
1024,2021-07-26,0,4,10
1026,2021-08-02,0,4,10
1027,2021-08-09,0,4,10
1028,2021-08-16,0,4,10
1029,2021-08-23,0,4,10
1030,2021-08-30,0,4,10
1032,2021-09-06,0,4,10
1033,2021-09-13,0,4,10
1034,2021-09-20,0,4,10
1035,2021-09-27,0,4,10
1037,2021-10-04,0,4,10
1038,2021-10-11,0,4,10
1039,2021-10-18,0,4,10
1040,2021-10-25,0,4,10
1042,2021-11-01,0,4,10
1043,2021-11-08,0,4,10
1044,2021-11-15,0,4,10
1045,2021-11-22,0,4,10
1046,2021-11-29,0,4,10
1048,2021-12-06,0,4,10
1049,2021-12-13,0,4,10
1050,2021-12-20,0,4,10
1051,2021-12-27,0,4,10
1053,2022-01-03,0,4,10
1054,2022-01-10,0,4,10
1055,2022-01-17,0,4,10
1056,2022-01-24,0,4,10
1057,2022-01-31,0,4,10
1059,2022-02-07,0,4,10
1060,2022-02-14,0,4,10
1061,2022-02-21,0,4,10
1062,2022-02-28,0,4,10
1064,2022-03-07,0,4,10
1065,2022-03-14,0,4,10
1066,2022-03-21,0,4,10
1067,2022-03-28,0,4,10
1069,2022-04-04,0,4,10
1070,2022-04-11,0,4,10
1071,2022-04-18,0,4,10
1072,2022-04-25,0,4,10
1074,2022-05-02,0,4,10
1075,2022-05-09,0,4,10
1076,2022-05-16,0,4,10
1077,2022-05-23,0,4,10
1078,2022-05-30,0,4,10
1080,2022-06-06,0,4,10
1081,2022-06-13,0,4,10
1082,2022-06-20,0,4,10
1083,2022-06-27,0,4,10
1085,2022-07-04,0,4,10
1086,2022-07-11,0,4,10
1087,2022-07-18,0,4,10
1088,2022-07-25,0,4,10
1090,2022-08-01,0,4,10
1091,2022-08-08,0,4,10
1092,2022-08-15,0,4,10
1093,2022-08-22,0,4,10
1094,2022-08-29,0,4,10
1096,2022-09-05,0,4,10
1097,2022-09-12,0,4,10
1098,2022-09-19,0,4,10
1099,2022-09-26,0,4,10
1101,2022-10-03,0,4,10
1102,2022-10-10,0,4,10
1103,2022-10-17,0,4,10
1104,2022-10-24,0,4,10
1105,2022-10-31,0,4,10
1107,2022-11-07,0,4,10
1108,2022-11-14,0,4,10
1109,2022-11-21,0,4,10
1110,2022-11-28,0,4,10
1112,2022-12-05,0,4,10
1113,2022-12-12,0,4,10
1114,2022-12-19,0,4,10
1115,2022-12-26,0,4,10
1117,2023-01-02,0,4,10
1118,2023-01-09,0,4,10
1119,2023-01-16,0,4,10
1120,2023-01-23,0,4,10
1121,2023-01-30,0,4,10
1123,2023-02-06,0,4,10
1124,2023-02-13,0,4,10
1125,2023-02-20,0,4,10
1126,2023-02-27,0,4,10
1128,2023-03-06,0,4,10
1129,2023-03-13,0,4,10
1130,2023-03-20,0,4,10
1131,2023-03-27,0,4,10
1133,2023-04-03,0,4,10
1134,2023-04-10,0,4,10
1135,2023-04-17,0,4,10
1136,2023-04-24,0,4,10
1138,2023-05-01,0,4,10
1139,2023-05-08,0,4,10
1140,2023-05-15,0,4,10
1141,2023-05-22,0,4,10
1142,2023-05-29,0,4,10
1144,2023-06-05,0,4,10
1145,2023-06-12,0,4,10
1146,2023-06-19,0,4,10
1147,2023-06-26,0,4,10
1149,2023-07-03,0,4,10
1150,2023-07-10,0,4,10
1151,2023-07-17,0,4,10
1152,2023-07-24,0,4,10
1153,2023-07-31,0,4,10
1155,2023-08-07,0,4,10
1156,2023-08-14,0,4,10
1157,2023-08-21,0,4,10
1158,2023-08-28,0,4,10
1160,2023-09-04,0,4,10
1161,2023-09-11,0,4,10
1162,2023-09-18,0,4,10
1163,2023-09-25,0,4,10
1165,2023-10-02,0,4,10
1166,2023-10-09,0,4,10
1167,2023-10-16,0,4,10
1168,2023-10-23,0,4,10
1169,2023-10-30,0,4,10
1171,2023-11-06,0,4,10
1172,2023-11-13,0,4,10
1173,2023-11-20,0,4,10
1174,2023-11-27,0,4,10
1176,2023-11-06,0,4,10
1177,2023-11-13,0,4,10
1178,2023-11-20,0,4,10
1179,2023-11-27,0,4,10
1182,2019-06-03,0,2,2
1183,2019-06-10,0,2,2
1184,2019-06-17,0,2,2
1185,2019-06-24,0,2,2
1187,2019-07-01,0,2,2
1188,2019-07-08,0,2,2
1189,2019-07-15,0,2,2
1190,2019-07-22,0,2,2
1191,2019-07-29,0,2,2
1193,2019-08-05,0,2,2
1194,2019-08-12,0,2,2
1195,2019-08-19,0,2,2
1196,2019-08-26,0,2,2
1198,2019-09-02,0,2,2
1199,2019-09-09,0,2,2
1200,2019-09-16,0,2,2
1201,2019-09-23,0,2,2
1202,2019-09-30,0,2,2
1204,2019-09-30,0,2,2
1205,2019-10-07,0,2,2
1206,2019-10-14,0,2,2
1207,2019-10-21,0,2,2
1208,2019-10-28,0,2,2
1210,2019-11-04,0,2,2
1211,2019-11-11,0,2,2
1212,2019-11-18,0,2,2
1213,2019-11-25,0,2,2
1215,2019-12-02,0,2,2
1216,2019-12-09,0,2,2
1217,2019-12-16,0,2,2
1218,2019-12-23,0,2,2
1219,2019-12-30,0,2,2
1221,2020-01-06,0,2,2
1222,2020-01-13,0,2,2
1223,2020-01-20,0,2,2
1224,2020-01-27,0,2,2
1226,2020-02-03,0,2,2
1227,2020-02-10,0,2,2
1228,2020-02-17,0,2,2
1229,2020-02-24,0,2,2
1231,2020-03-02,0,2,2
1232,2020-03-09,0,2,2
1233,2020-03-16,0,2,2
1234,2020-03-23,0,2,2
1235,2020-03-30,0,2,2
1237,2020-04-06,0,2,2
1238,2020-04-13,0,2,2
1239,2020-04-20,0,2,2
1240,2020-04-27,0,2,2
1242,2020-05-04,0,2,2
1243,2020-05-11,0,2,2
1244,2020-05-18,0,2,2
1245,2020-05-25,0,2,2
1247,2020-06-01,0,2,2
1248,2020-06-08,0,2,2
1249,2020-06-15,0,2,2
1250,2020-06-22,0,2,2
1251,2020-06-29,0,2,2
1253,2020-07-06,0,2,2
1254,2020-07-13,0,2,2
1255,2020-07-20,0,2,2
1256,2020-07-27,0,2,2
1258,2020-08-03,0,2,2
1259,2020-08-10,0,2,2
1260,2020-08-17,0,2,2
1261,2020-08-24,0,2,2
1262,2020-08-31,0,2,2
1264,2020-09-07,0,2,2
1265,2020-09-14,0,2,2
1266,2020-09-21,0,2,2
1267,2020-09-28,0,2,2
1269,2020-10-05,0,2,2
1270,2020-10-12,0,2,2
1271,2020-10-19,0,2,2
1272,2020-10-26,0,2,2
1274,2020-11-02,0,2,2
1275,2020-11-09,0,2,2
1276,2020-11-16,0,2,2
1277,2020-11-23,0,2,2
1278,2020-11-30,0,2,2
1280,2020-12-07,0,2,2
1281,2020-12-14,0,2,2
1282,2020-12-21,0,2,2
1283,2020-12-28,0,2,2
1285,2021-01-04,0,2,2
1286,2021-01-11,0,2,2
1287,2021-01-18,0,2,2
1288,2021-01-25,0,2,2
1290,2021-02-01,0,2,2
1291,2021-02-08,0,2,2
1292,2021-02-15,0,2,2
1293,2021-02-22,0,2,2
1295,2021-03-08,0,2,2
1296,2021-03-15,0,2,2
1297,2021-03-22,0,2,2
1298,2021-03-29,0,2,2
1300,2021-04-05,0,2,2
1301,2021-04-12,0,2,2
1302,2021-04-19,0,2,2
1303,2021-04-26,0,2,2
1305,2021-05-03,0,2,2
1306,2021-05-10,0,2,2
1307,2021-05-17,0,2,2
1308,2021-05-24,0,2,2
1309,2021-05-31,0,2,2
1311,2021-06-07,0,2,2
1312,2021-06-14,0,2,2
1313,2021-06-21,0,2,2
1314,2021-06-28,0,2,2
1316,2021-07-05,401025,2,2
1317,2021-07-12,561435,2,2
1318,2021-07-19,561435,2,2
1319,2021-07-26,561435,2,2
1321,2021-08-02,568167,2,2
1322,2021-08-09,626793,2,2
1323,2021-08-16,692993,2,2
1324,2021-08-23,692993,2,2
1325,2021-08-30,692993,2,2
1327,2021-09-06,669628,2,2
1328,2021-09-13,652988,2,2
1329,2021-09-20,652988,2,2
1330,2021-09-27,746272,2,2
1332,2021-10-04,689088,2,2
1333,2021-10-11,703033,2,2
1334,2021-10-18,702835,2,2
1335,2021-10-25,702835,2,2
1337,2021-11-01,683829,2,2
1338,2021-11-08,634934,2,2
1339,2021-11-15,633094,2,2
1340,2021-11-22,640020,2,2
1341,2021-11-29,657335,2,2
1343,2021-12-06,670391,2,2
1344,2021-12-13,676459,2,2
1345,2021-12-20,676459,2,2
1346,2021-12-27,676969,2,2
1348,2022-01-03,699482,2,2
1349,2022-01-10,714884,2,2
1350,2022-01-17,723632,2,2
1351,2022-01-24,724712,2,2
1352,2022-01-31,738974,2,2
1354,2022-02-07,750670,2,2
1355,2022-02-14,745360,2,2
1356,2022-02-21,746029,2,2
1357,2022-02-28,640218,2,2
1359,2022-03-07,734181,2,2
1360,2022-03-14,735420,2,2
1361,2022-03-21,735420,2,2
1362,2022-03-28,734860,2,2
1364,2022-04-04,753568,2,2
1365,2022-04-11,758974,2,2
1366,2022-04-18,755524,2,2
1367,2022-04-25,756384,2,2
1369,2022-05-02,754643,2,2
1370,2022-05-09,748078,2,2
1371,2022-05-16,746578,2,2
1372,2022-05-23,746462,2,2
1373,2022-05-30,746172,2,2
1375,2022-06-06,757956,2,2
1376,2022-06-13,763665,2,2
1377,2022-06-20,763665,2,2
1378,2022-06-27,764223,2,2
1380,2022-07-04,770448,2,2
1381,2022-07-11,779412,2,2
1382,2022-07-18,780003,2,2
1383,2022-07-25,780279,2,2
1385,2022-08-01,778904,2,2
1386,2022-08-08,769181,2,2
1387,2022-08-15,773591,2,2
1388,2022-08-22,773513,2,2
1389,2022-08-29,773045,2,2
1391,2022-09-05,772909,2,2
1392,2022-09-12,766381,2,2
1393,2022-09-19,765310,2,2
1394,2022-09-26,874675,2,2
1396,2022-10-03,788420,2,2
1397,2022-10-10,823179,2,2
1398,2022-10-17,828527,2,2
1399,2022-10-24,829574,2,2
1400,2022-10-31,830970,2,2
1402,2022-11-07,701142,2,2
1403,2022-11-14,693084,2,2
1404,2022-11-21,693084,2,2
1405,2022-11-28,687092,2,2
1407,2022-12-05,696228,2,2
1408,2022-12-12,708215,2,2
1409,2022-12-19,710269,2,2
1410,2022-12-26,710629,2,2
1412,2023-01-02,726595,2,2
1413,2023-01-09,744495,2,2
1414,2023-01-16,759815,2,2
1415,2023-01-23,760575,2,2
1416,2023-01-30,763120,2,2
1418,2023-02-06,771250,2,2
1419,2023-02-13,761950,2,2
1420,2023-02-20,762050,2,2
1421,2023-02-27,653700,2,2
1423,2023-03-06,778782,2,2
1424,2023-03-13,789161,2,2
1425,2023-03-20,788473,2,2
1426,2023-03-27,789213,2,2
1428,2023-04-03,787504,2,2
1429,2023-04-10,780262,2,2
1430,2023-04-17,776307,2,2
1431,2023-04-24,776211,2,2
1433,2023-05-01,775971,2,2
1434,2023-05-08,786771,2,2
1435,2023-05-15,779702,2,2
1436,2023-05-22,779702,2,2
1437,2023-05-29,780170,2,2
1439,2023-06-05,795971,2,2
1440,2023-06-12,821039,2,2
1441,2023-06-19,824117,2,2
1442,2023-06-26,824843,2,2
1444,2023-07-03,817014,2,2
1445,2023-07-10,764942,2,2
1446,2023-07-17,769202,2,2
1447,2023-07-24,768801,2,2
1448,2023-07-31,766395,2,2
1450,2023-08-07,784559,2,2
1451,2023-08-14,792206,2,2
1452,2023-08-21,791210,2,2
1453,2023-08-28,792042,2,2
1455,2023-09-04,780384,2,2
1456,2023-09-11,749531,2,2
1457,2023-09-18,749161,2,2
1458,2023-09-25,855371,2,2
1460,2023-10-02,747264,2,2
1461,2023-10-09,130230,2,2
1462,2023-10-16,132342,2,2
1463,2023-10-23,132342,2,2
1464,2023-10-30,104286,2,2
1466,2023-11-06,104286,2,2
1467,2023-11-13,29796,2,2
1468,2023-11-20,0,2,2
1469,2023-11-27,0,2,2
1471,2023-11-06,0,2,2
1472,2023-11-13,0,2,2
1473,2023-11-20,0,2,2
1474,2023-11-27,0,2,2
1477,2019-06-03,0,3,1
1478,2019-06-10,0,3,1
1479,2019-06-17,0,3,1
1480,2019-06-24,0,3,1
1482,2019-07-01,0,3,1
1483,2019-07-08,0,3,1
1484,2019-07-15,0,3,1
1485,2019-07-22,0,3,1
1486,2019-07-29,0,3,1
1488,2019-08-05,0,3,1
1489,2019-08-12,0,3,1
1490,2019-08-19,0,3,1
1491,2019-08-26,0,3,1
1493,2019-09-02,0,3,1
1494,2019-09-09,0,3,1
1495,2019-09-16,0,3,1
1496,2019-09-23,0,3,1
1497,2019-09-30,0,3,1
1499,2019-09-30,0,3,1
1500,2019-10-07,0,3,1
1501,2019-10-14,0,3,1
1502,2019-10-21,0,3,1
1503,2019-10-28,0,3,1
1505,2019-11-04,0,3,1
1506,2019-11-11,0,3,1
1507,2019-11-18,0,3,1
1508,2019-11-25,0,3,1
1510,2019-12-02,0,3,1
1511,2019-12-09,0,3,1
1512,2019-12-16,0,3,1
1513,2019-12-23,0,3,1
1514,2019-12-30,0,3,1
1516,2020-01-06,0,3,1
1517,2020-01-13,0,3,1
1518,2020-01-20,0,3,1
1519,2020-01-27,0,3,1
1521,2020-02-03,0,3,1
1522,2020-02-10,0,3,1
1523,2020-02-17,0,3,1
1524,2020-02-24,0,3,1
1526,2020-03-02,0,3,1
1527,2020-03-09,0,3,1
1528,2020-03-16,0,3,1
1529,2020-03-23,0,3,1
1530,2020-03-30,0,3,1
1532,2020-04-06,0,3,1
1533,2020-04-13,0,3,1
1534,2020-04-20,0,3,1
1535,2020-04-27,0,3,1
1537,2020-05-04,0,3,1
1538,2020-05-11,0,3,1
1539,2020-05-18,0,3,1
1540,2020-05-25,0,3,1
1542,2020-06-01,0,3,1
1543,2020-06-08,0,3,1
1544,2020-06-15,0,3,1
1545,2020-06-22,0,3,1
1546,2020-06-29,0,3,1
1548,2020-07-06,0,3,1
1549,2020-07-13,0,3,1
1550,2020-07-20,0,3,1
1551,2020-07-27,0,3,1
1553,2020-08-03,0,3,1
1554,2020-08-10,0,3,1
1555,2020-08-17,0,3,1
1556,2020-08-24,0,3,1
1557,2020-08-31,0,3,1
1559,2020-09-07,0,3,1
1560,2020-09-14,0,3,1
1561,2020-09-21,0,3,1
1562,2020-09-28,0,3,1
1564,2020-10-05,0,3,1
1565,2020-10-12,0,3,1
1566,2020-10-19,0,3,1
1567,2020-10-26,0,3,1
1569,2020-11-02,0,3,1
1570,2020-11-09,0,3,1
1571,2020-11-16,0,3,1
1572,2020-11-23,0,3,1
1573,2020-11-30,0,3,1
1575,2020-12-07,0,3,1
1576,2020-12-14,0,3,1
1577,2020-12-21,0,3,1
1578,2020-12-28,0,3,1
1580,2021-01-04,0,3,1
1581,2021-01-11,0,3,1
1582,2021-01-18,0,3,1
1583,2021-01-25,0,3,1
1585,2021-02-01,0,3,1
1586,2021-02-08,0,3,1
1587,2021-02-15,0,3,1
1588,2021-02-22,0,3,1
1590,2021-03-08,0,3,1
1591,2021-03-15,0,3,1
1592,2021-03-22,0,3,1
1593,2021-03-29,0,3,1
1595,2021-04-05,0,3,1
1596,2021-04-12,0,3,1
1597,2021-04-19,0,3,1
1598,2021-04-26,0,3,1
1600,2021-05-03,0,3,1
1601,2021-05-10,0,3,1
1602,2021-05-17,0,3,1
1603,2021-05-24,0,3,1
1604,2021-05-31,0,3,1
1606,2021-06-07,0,3,1
1607,2021-06-14,0,3,1
1608,2021-06-21,0,3,1
1609,2021-06-28,0,3,1
1611,2021-07-05,36075,3,1
1612,2021-07-12,50505,3,1
1613,2021-07-19,50505,3,1
1614,2021-07-26,50505,3,1
1616,2021-08-02,51114,3,1
1617,2021-08-09,51926,3,1
1618,2021-08-16,51926,3,1
1619,2021-08-23,51926,3,1
1620,2021-08-30,51926,3,1
1622,2021-09-06,49868,3,1
1623,2021-09-13,49525,3,1
1624,2021-09-20,49525,3,1
1625,2021-09-27,56600,3,1
1627,2021-10-04,52960,3,1
1628,2021-10-11,54334,3,1
1629,2021-10-18,54334,3,1
1630,2021-10-25,54334,3,1
1632,2021-11-01,47134,3,1
1633,2021-11-08,29134,3,1
1634,2021-11-15,29134,3,1
1635,2021-11-22,29134,3,1
1636,2021-11-29,29134,3,1
1638,2021-12-06,29746,3,1
1639,2021-12-13,29848,3,1
1640,2021-12-20,29848,3,1
1641,2021-12-27,29848,3,1
1643,2022-01-03,31150,3,1
1644,2022-01-10,31367,3,1
1645,2022-01-17,31367,3,1
1646,2022-01-24,31367,3,1
1647,2022-01-31,32171,3,1
1649,2022-02-07,33243,3,1
1650,2022-02-14,33243,3,1
1651,2022-02-21,33243,3,1
1652,2022-02-28,28494,3,1
1654,2022-03-07,32571,3,1
1655,2022-03-14,32571,3,1
1656,2022-03-21,32571,3,1
1657,2022-03-28,32571,3,1
1659,2022-04-04,33603,3,1
1660,2022-04-11,34377,3,1
1661,2022-04-18,34377,3,1
1662,2022-04-25,34377,3,1
1664,2022-05-02,34237,3,1
1665,2022-05-09,33887,3,1
1666,2022-05-16,33887,3,1
1667,2022-05-23,33887,3,1
1668,2022-05-30,33887,3,1
1670,2022-06-06,34559,3,1
1671,2022-06-13,34671,3,1
1672,2022-06-20,34671,3,1
1673,2022-06-27,34671,3,1
1675,2022-07-04,35004,3,1
1676,2022-07-11,35448,3,1
1677,2022-07-18,35448,3,1
1678,2022-07-25,35448,3,1
1680,2022-08-01,35354,3,1
1681,2022-08-08,34790,3,1
1682,2022-08-15,34790,3,1
1683,2022-08-22,34790,3,1
1684,2022-08-29,34790,3,1
1686,2022-09-05,34822,3,1
1687,2022-09-12,34846,3,1
1688,2022-09-19,34846,3,1
1689,2022-09-26,39824,3,1
1691,2022-10-03,36106,3,1
1692,2022-10-10,37786,3,1
1693,2022-10-17,37786,3,1
1694,2022-10-24,37786,3,1
1695,2022-10-31,37786,3,1
1697,2022-11-07,30583,3,1
1698,2022-11-14,30583,3,1
1699,2022-11-21,30583,3,1
1700,2022-11-28,30583,3,1
1702,2022-12-05,31015,3,1
1703,2022-12-12,31339,3,1
1704,2022-12-19,31339,3,1
1705,2022-12-26,31339,3,1
1707,2023-01-02,32255,3,1
1708,2023-01-09,32942,3,1
1709,2023-01-16,32942,3,1
1710,2023-01-23,32942,3,1
1711,2023-01-30,33062,3,1
1713,2023-02-06,33782,3,1
1714,2023-02-13,33782,3,1
1715,2023-02-20,33782,3,1
1716,2023-02-27,28956,3,1
